 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Cluster,Bankrupt?,Index
0.514941744,0.575228958,0.56068312,0.605781288,0.605781288,0.999066725,0.797516733,0.809407618,0.303542412,0.781653905,9750000000.0,713000000.0,0.449713562,0.001144114,0.219151736,0.197505373,0.197505373,0.197505373,0.227380165,0.309471599,0.032472738,0.111228727,0.185885366,0.022090268,0.84802257,0.689397987,0.689397987,0.217588464,5960000000.0,0.000440994,0.263937649,0.363902239,0.023392751,0.016987175,0.630767044,0.001653307,0.045137104,0.954862896,0.005509103,0.369822829,0.005365848,0.111241389,0.184948345,0.398350533,0.152923538,0.001684031,0.0037572,0.000110249,0.000277635,0.028870968,0.019987368,0.398995952,0.009567328,0.87377312,0.460871174,0.604147489,0.035543943,0.017224745,0.003824826,0.048942543,0.306489754,0.27715582,0.016269562,0.974439782,0.737945865,0.327705269,848000000.0,0.943570454,0.002443853,0.020760472,0.000147335,0.000115125,0.593996736,245000000.0,0.671502347,0.302814893,0.974439782,0.327705269,0.110938953,0.511703152,0.389782005,0.511319713,0.300067791,0.012519262,0,0.821949071,0.002473078,0.624425622,0.605777718,0.841467525,0.275977957,0.026829918,0.56533668,1,0.084886812,6,0,4814
0.537074051,0.591037942,0.58295412,0.617571599,0.617506738,0.99911953,0.797580093,0.809467508,0.303542653,0.781737273,0.000232776,0.000227343,0.478655964,0.003812381,0.148395587,0.184147318,0.184147318,0.184147318,0.229932873,0.324786022,0.020100731,0.110088755,0.185358138,0.022099513,0.848080355,0.689728738,0.689742183,0.217633514,7970000000.0,0.000497341,0.264469155,0.385250177,0.031778996,0.024870647,0.630614307,0.001298571,0.036641775,0.963358225,0.006691107,0.36964501,0.005365848,0.110068885,0.183440163,0.396754923,0.134932534,0.001698234,0.003723043,0.000109103,0.000489454,0.025645161,0.03209318,0.408934669,0.008120625,0.882313545,0.515563661,0.590628567,0.202645238,0.026723604,0.03019139,0.035217001,0.384711438,0.277075501,0.013395217,0.847357625,0.738153917,0.327240344,0.0,0.939605578,0.002390994,0.034514731,0.000187241,0.000167877,0.594026509,0.000178011,0.671608235,0.125682272,0.847357625,0.327240344,0.110933234,0.695857301,0.493104222,0.621409371,0.32022373,0.009167409,0,0.828491952,0.005387962,0.624126119,0.617573418,0.841768574,0.275720672,0.026791697,0.565160973,1,0.10336652,6,0,4838
0.501584361,0.549607501,0.554044649,0.623718993,0.623718993,0.999006063,0.797443966,0.80938262,0.30354217,0.781646185,0.000445894,0.000444498,0.484448471,0.0,0.0,0.195946231,0.195946231,0.195946231,0.220478397,0.327474004,0.01656155,0.098689032,0.173759132,0.022111507,0.858784085,0.689863946,0.689863946,0.217609037,6770000000.0,0.00044596,0.264086067,0.388482173,0.041866952,0.035336818,0.630612252,0.000983959,0.028630166,0.971369834,0.006033962,0.369637181,0.005365848,0.09869396,0.172762235,0.395937692,0.089955022,0.003228064,0.001958867,5100000000.0,0.000448603,0.019354839,0.011347914,0.393647814,0.006273066,0.922742176,0.655321448,0.731234497,0.636913013,0.036093783,0.100973191,0.033067036,0.409394679,0.277057233,0.015243398,0.992670608,0.739824729,0.327145159,0.0,0.9408841,0.002271622,0.044489863,0.000338384,0.000308541,0.594121468,0.000791191,0.671510354,0.194125543,0.992670608,0.327145159,0.110933234,0.578417183,0.40801729,0.635914332,0.307876095,0.006901794,0,0.806803195,0.000519294,0.624178351,0.623714963,0.840599511,0.275492476,0.026791157,0.565158396,1,0.129565967,6,0,4845
0.501194365,0.572830353,0.556400236,0.622919039,0.622919039,0.999309836,0.79774375,0.809642233,0.303430505,0.781936853,0.000129166,0.0,0.503696434,0.000133013,0.020346189,0.182588176,0.182588176,0.182588176,0.227569254,0.335184268,0.00791022,0.10805309,0.180311817,0.022096589,0.848064756,0.689433967,0.689433967,0.217599613,5020000000.0,0.000450601,0.264027787,0.402108714,0.028695074,0.005341946,0.630656087,0.001372436,0.038455725,0.961544275,0.00538833,0.369637181,0.005365848,0.107487746,0.178862831,0.400196671,0.044977511,0.057723717,0.0001093,74500000.0,7790000000.0,0.01516129,0.090621741,0.497365505,0.166576635,0.875991865,0.162596789,0.576970374,0.100533835,0.007919004,0.013855132,0.038110291,0.452402518,0.277435272,0.053968279,0.877775329,0.73789628,0.327335938,0.0,0.944331088,0.002577798,0.013382361,0.000477454,0.000134056,0.594180139,0.000219979,0.671600513,0.366560989,0.877775329,0.327335938,0.110933234,0.659611916,0.469485415,0.715172314,0.316361934,0.010174561,0,0.823207393,0.001466004,0.623889431,0.622916407,0.841498066,0.275774306,0.026793387,0.565169009,1,0.098796423,6,0,4848
0.535562814,0.588911906,0.595053268,0.628216031,0.628216031,0.999354091,0.797835608,0.809736106,0.303498423,0.782024011,0.000169754,9710000000.0,0.515388809,580000000.0,0.0,0.201213602,0.201213602,0.201213602,0.232769216,0.327155691,0.0089387,0.111554434,0.184604956,0.022213722,0.848159032,0.689683206,0.689683206,0.217627322,7680000000.0,0.000474957,0.264485473,0.387094371,0.058535231,0.04790034,0.630618416,0.000685762,0.020527859,0.979472141,0.005183381,0.370203072,0.005365848,0.111575228,0.183628686,0.395967166,0.047976012,0.000699989,0.009041188,5390000000.0,4920000000.0,0.014516129,0.005519733,0.399165555,0.017839449,0.850432118,0.357786839,0.401283629,0.107965811,0.050235835,0.043179655,0.012819326,0.425116834,0.277055175,0.021757551,0.513137481,0.736369608,0.326540254,0.003022947,0.944587914,0.002739463,0.010657677,0.000362668,0.000329128,0.594146569,0.00025915,0.671430636,0.587197674,0.513137481,0.326540254,0.112174026,0.566574771,0.378957708,0.630778258,0.306878696,0.004860538,0,0.827750988,0.001361284,0.620662576,0.628211671,0.841631097,0.275276156,0.026793067,0.565167488,1,0.17296047,6,0,4858
0.475844586,0.546554732,0.533379731,0.602776056,0.602776056,0.998969203,0.797406476,0.809340306,0.303553772,0.781600571,0.000146858,888000000.0,0.456000939,0.0,0.0,0.178121445,0.178121445,0.178121445,0.218587501,0.315802504,0.02598424,0.096246234,0.172403404,0.022021319,0.847926412,0.689176707,0.689176707,0.217567797,5230000000.0,0.000444862,0.263042482,0.36812153,0.054908409,0.043510999,0.630612252,0.000965721,0.028146446,0.971853554,0.083281755,0.369637181,0.005365848,0.096226815,0.171427494,0.396887556,0.169415292,0.009625354,0.000656656,8540000000.0,0.021243213,0.030967742,0.050035985,0.39337645,0.000220911,0.98266293,0.791119989,0.948792879,0.814558612,0.044016006,0.130590544,0.03269348,0.32454967,0.277087661,0.028451274,0.99614576,0.74255802,0.327132479,0.0,0.945142115,0.00228556,0.030999658,0.000202424,0.000172568,0.594047094,0.000480983,0.671555078,0.003262908,0.99614576,0.327132479,0.110933234,0.605202751,0.428857569,0.548057498,0.310660808,0.005199756,0,0.806040335,0.00025571,0.624392107,0.602776304,0.840559278,0.275479268,0.026791157,0.565158396,1,0.131541241,6,0,4860
0.535367816,0.5908744,0.577279298,0.611914268,0.612368296,0.999112597,0.797566536,0.809447328,0.303533469,0.781711027,0.000157266,0.000105776,0.467835904,0.000588059,0.20852313,0.209472841,0.209472841,0.209472841,0.240049163,0.325351913,0.039218355,0.122954157,0.19627928,0.022073722,0.848000689,0.68933774,0.689336038,0.217585666,6900000000.0,0.000457139,0.26367889,0.379214634,0.018798693,0.016245429,0.630613279,0.002579816,0.064939384,0.935060616,0.00693724,0.369649483,0.005459686,0.122453466,0.194834477,0.401430556,0.154422789,0.00065941,0.009602207,0.000182857,0.001003873,0.030322581,0.025621668,0.404909432,0.004227064,0.876417728,0.618920669,0.675969709,0.104824284,0.016613875,0.008137049,0.068031088,0.35935319,0.277065311,0.005992125,0.965029991,0.738599187,0.328483282,0.0,0.952218586,0.002417463,0.031512596,0.000175053,0.000165195,0.594002491,7570000000.0,0.671553792,0.099651608,0.965029991,0.328483282,0.110933234,0.609787469,0.446734214,0.605325663,0.310593353,0.015602917,0,0.83054509,0.012392286,0.624183886,0.611913205,0.842100846,0.276650275,0.026791388,0.565159499,1,0.059395638,6,0,4868
0.547993955,0.601995203,0.588307725,0.61431413,0.61431413,0.999137671,0.797584105,0.80945553,0.303511716,0.781722957,0.00016351,1140000000.0,0.480732745,0.000536054,0.228363195,0.186380683,0.186380683,0.186380683,0.239103716,0.332390182,0.034968314,0.124012703,0.194396324,0.022092733,0.84802177,0.689374933,0.689374933,0.21759509,4990000000.0,0.000435679,0.263864606,0.38945084,0.01995688,0.013910394,0.630625265,0.002276147,0.058802189,0.941197811,0.006602314,0.369637181,0.005365848,0.122591887,0.193386622,0.402061566,0.170914543,0.000750713,0.008422104,7800000000.0,0.000835174,0.034193548,0.016127374,0.401449538,0.002549146,0.87957775,0.484855902,0.674219815,0.043126456,0.013857213,0.003559711,0.063951139,0.398518542,0.277197734,0.016093642,0.996219002,0.738590929,0.328288971,0.0,0.946668543,0.002434298,0.038624354,0.000135232,9930000000.0,0.593985995,2470000000.0,0.671562481,0.120437003,0.996219002,0.328288971,0.110933234,0.620750066,0.450067297,0.679549601,0.311975762,0.014694042,0,0.842159796,0.000459047,0.623968596,0.614315955,0.842721935,0.276429899,0.026794276,0.565173228,1,0.065591712,6,0,4872
0.514015502,0.55936546,0.559237647,0.607532539,0.607532539,0.999011378,0.797449638,0.809360747,0.303540962,0.781622185,0.000180971,0.00012683,0.474702029,950000000.0,0.179674056,0.192406557,0.192406557,0.192406557,0.224543821,0.326271486,0.039082233,0.10447032,0.179709272,0.022054537,0.847959198,0.689226884,0.689226884,0.217573501,5450000000.0,0.000438199,0.263326884,0.381729444,0.0223394,0.012431892,0.630620813,0.001705286,0.046346404,0.953653596,0.006072532,0.369761319,0.005365848,0.104352924,0.178681849,0.401616778,0.190404798,0.000856218,0.007377774,8370000000.0,0.000521983,0.034677419,0.032997958,0.397514755,0.007131728,0.868338635,0.358989631,0.587091747,0.034215004,0.013209495,0.003619175,0.049797983,0.379364676,0.277257927,0.023914263,0.967785156,0.737707416,0.327739467,0.0,0.94387946,0.002298953,0.044384359,0.000107433,6610000000.0,0.593975506,1830000000.0,0.671556447,0.17619206,0.967785156,0.327739467,0.110933234,0.60461542,0.439464167,0.626312321,0.310312969,0.013115702,0,0.813879922,0.002095042,0.623902102,0.607532059,0.841029267,0.276015649,0.026793316,0.565168669,1,0.082778029,6,0,4889
0.481694535,0.5710314,0.539161625,0.631941942,0.63106992,0.999006294,0.797512583,0.809442901,0.303661569,0.781640852,0.000563728,0.000168597,0.448195399,0.0,0.0,0.170662846,0.170662846,0.170662846,0.217736598,0.314493881,0.009619311,0.097223353,0.175190179,0.022223614,0.847957986,0.689392303,0.689392303,0.217577868,0.000138274,0.000742343,0.264009915,0.369844641,0.063056902,0.055035203,0.630612937,0.000788809,0.023399946,0.976600054,0.007410431,0.369637181,0.005365848,0.097228329,0.173538949,0.396559324,0.106446777,0.001184909,0.005334369,655000000.0,0.000595364,0.021935484,0.008427948,0.393218154,0.002516676,0.95418631,0.754528532,0.818053346,0.033303145,0.055878484,0.007098031,0.02447382,0.305908574,0.27703898,0.018863484,0.875282184,0.741090829,0.326879327,0.0,0.937366006,0.002290591,0.050675843,0.000412886,0.00038668,0.594179643,4480000000.0,0.671572626,0.096807242,0.875282184,0.326879327,0.110933234,0.643245054,0.459572925,0.534165496,0.314598339,0.004491977,0,0.813941302,0.000279952,0.624105312,0.631942127,0.840949644,0.275351102,0.026791383,0.565159472,1,0.15475306,6,0,4895
0.441378638,0.509648932,0.490390278,0.597176379,0.597176379,0.998845799,0.79725444,0.809186152,0.303546279,0.781408009,0.000180393,9590000000.0,0.45763653,0.0,0.0,0.184105179,0.184105179,0.184105179,0.207242129,0.315908609,0.010375546,0.08965068,0.165172855,0.021999938,0.84762249,0.689342674,0.689342674,0.217558834,6080000000.0,0.00043775,0.263931433,0.37335606,0.024922855,0.023889346,0.630612252,0.001268478,0.035916196,0.964083804,0.017498745,0.369637181,0.005365848,0.089631475,0.164248548,0.395750131,0.062968516,0.000704047,0.008973729,0.000293106,0.001675643,0.016612903,0.02578911,0.382069605,0.001953617,0.856276448,0.503701156,0.50629807,0.027644263,0.023892549,0.003770505,0.038512561,0.330013838,0.277005644,0.003010335,0.944445656,0.736907064,0.327336589,0.0,0.929238845,0.002131185,0.021838867,0.000320665,0.000325578,0.594088161,4690000000.0,0.671579353,0.019476735,0.944445656,0.327336589,0.110933234,0.64830795,0.462775712,0.551054039,0.315139522,0.011741394,0,0.783315075,0.001557988,0.624583977,0.597171745,0.839371181,0.275699032,0.026791157,0.565158396,1,0.105346769,6,0,4921
0.554867645,0.611262538,0.593072434,0.604239035,0.604181381,0.999061872,0.79754786,0.8094291,0.303607187,0.781696291,7670000000.0,4020000000.0,0.469369165,0.0,0.228970544,0.181871813,0.181871813,0.181871813,0.238630992,0.32464455,0.04129044,0.114648644,0.194848234,0.022126094,0.848094425,0.689615717,0.689615717,0.217618289,7050000000.0,0.00047311,0.264471486,0.381831899,0.02022833,0.016377059,0.630612252,0.002998386,0.072890528,0.927109472,0.010073298,0.369637181,0.005365848,0.113504975,0.19245155,0.398499242,0.235382309,0.001353312,0.004674298,0.000489529,0.002910247,0.043387097,0.050978952,0.409138192,0.002225495,0.898578977,0.755124015,0.769901198,0.444030629,0.019136624,0.032567768,0.07202869,0.36262868,0.277017914,0.003169033,0.915536562,0.740053528,0.3287055,0.0,0.946788867,0.002597949,0.021149535,0.000127799,0.000130979,0.59398286,0.000211923,0.671581775,0.039911063,0.915536562,0.3287055,0.110933234,0.668621325,0.46799683,0.617960032,0.31775481,0.014495788,0,0.841520456,0.000526894,0.624451549,0.604236025,0.842850396,0.276953327,0.026791167,0.565158444,1,0.052838,6,0,4930
0.546092722,0.569668556,0.590449168,0.617420257,0.617420257,0.999091568,0.797521437,0.809430012,0.303498664,0.781697273,0.000259373,0.000177426,0.473569697,0.0,0.075210042,0.192785808,0.192785808,0.192785808,0.227380165,0.324892127,0.021870321,0.10854165,0.181140318,0.022077215,0.848032429,0.689340885,0.689340885,0.217585527,6320000000.0,0.000442291,0.263622165,0.37847882,0.033250442,0.027398448,0.630612252,0.001600416,0.043927805,0.956072195,0.007991186,0.369637181,0.005365848,0.108033286,0.179677249,0.396225733,0.113943028,0.001280269,0.004939863,0.000308201,0.000785245,0.023387097,0.019332286,0.40036408,0.003109491,0.931142596,0.798617142,0.803374079,0.588522654,0.031800606,0.067630001,0.045800306,0.37488925,0.277003931,0.004089589,0.934921741,0.740710661,0.327600172,0.0,0.939033515,0.002341049,0.035375066,0.000282366,0.000287031,0.594080904,0.000560472,0.671582318,0.073686301,0.934921741,0.327600172,0.110933234,0.656541967,0.466665891,0.616563502,0.316062964,0.008752073,0,0.818958422,0.000969328,0.624954714,0.617420227,0.84129727,0.275939858,0.026791157,0.565158396,1,0.087146739,6,0,4931
0.591088578,0.623637157,0.642164998,0.625715274,0.625715274,0.999338492,0.797716774,0.809618017,0.303323433,0.781905695,0.000145355,7060000000.0,0.483498989,0.0,0.018422917,0.178332139,0.178332139,0.178332139,0.235511014,0.324609182,0.013899602,0.119697093,0.186789184,0.022616779,0.849436185,0.691478661,0.691478661,0.217823195,8110000000.0,0.000496792,0.265392296,0.387709102,0.033224857,0.024980443,0.630612252,0.000987607,0.028720863,0.971279137,0.005318503,0.369637181,0.005365848,0.11964434,0.185808008,0.398875705,0.106446777,0.000742597,0.008526281,6900000000.0,0.000127092,0.021774194,0.008944964,0.403190792,0.009671073,0.880195339,0.469174633,0.574968525,0.145193787,0.026131253,0.023214778,0.032783186,0.405802308,0.277107586,0.018653859,0.981050022,0.737872737,0.327137208,0.0,0.94957233,0.002550003,0.026575889,0.000234172,0.000195015,0.594053922,0.000161348,0.67159989,0.424381398,0.981050022,0.327137208,0.110933234,0.675052465,0.484719352,0.632393206,0.317898762,0.008759089,0,0.845750132,0.001004112,0.528278953,0.62571198,0.842607231,0.275495291,0.026791157,0.565158396,1,0.129153339,6,0,4942
0.521230439,0.559256433,0.567321591,0.621866847,0.621866847,0.999095034,0.797532089,0.809437563,0.303510024,0.781697975,0.000327367,5700000000.0,0.470699446,0.0,0.092721935,0.204458303,0.204458303,0.204458303,0.224543821,0.32231025,0.016969917,0.105854572,0.179182044,0.022088893,0.848079214,0.689522693,0.689520586,0.217608845,657000000.0,0.000450277,0.264037112,0.378879326,0.026472928,0.025624246,0.630612252,0.001252975,0.035523173,0.964476827,0.005297897,0.369637181,0.005384128,0.105810412,0.178244476,0.394627443,0.077961019,0.001775334,0.0035608,0.001708957,9000000000.0,0.018548387,0.009382665,0.39613532,0.012836357,0.85255898,0.494900709,0.479019088,0.073898323,0.026339037,0.011298851,0.034303993,0.364460157,0.276981434,0.000695312,0.849024641,0.736724464,0.327208242,0.0,0.936894716,0.002322705,0.030726256,0.00024591,0.000260826,0.594052068,0.00010296,0.671571053,0.42831787,0.849024641,0.327208242,0.110933234,0.641773474,0.458515111,0.594425143,0.314443204,0.011044291,0,0.812633955,0.003658575,0.624398502,0.621865779,0.840922566,0.275687792,0.026791157,0.565158396,1,0.106408944,6,0,4954
0.454687271,0.515427388,0.513410782,0.609399098,0.609399098,0.998941819,0.797295112,0.809252813,0.303416487,0.78152015,0.000280534,0.00023753,0.463757832,0.0,0.0,0.181829674,0.181829674,0.181829674,0.211213009,0.318596591,0.016531301,0.09372201,0.164871582,0.022052973,0.847898743,0.688987196,0.688987196,0.21754853,5890000000.0,0.000426795,0.263362628,0.378134198,0.035126879,0.028114617,0.630612252,0.00139797,0.039090607,0.960909393,0.006791774,0.369637181,0.005365848,0.093735242,0.163886585,0.397412727,0.101949025,0.001101722,0.005738268,8390000000.0,0.00044709,0.021451613,0.018824082,0.390753262,0.005292613,0.923851265,0.681595059,0.76137525,0.220809208,0.030264109,0.028257375,0.041078523,0.347302526,0.277060639,0.012896,0.932463762,0.740198335,0.327429364,0.0,0.933104819,0.002191729,0.041409548,0.0002916,0.000266112,0.594088144,0.000228661,0.671511009,0.118463366,0.932463762,0.327429364,0.110933234,0.566360287,0.413096038,0.573636899,0.306304062,0.008272557,0,0.786681403,0.000907718,0.624273858,0.609397016,0.8395434,0.275793272,0.026791157,0.565158396,1,0.097285854,6,0,4958
0.50631307,0.557893589,0.560736656,0.623509996,0.623509996,0.999029172,0.797522544,0.809430923,0.303631115,0.781691659,0.000419414,0.00042718,0.457163467,0.0,0.076121065,0.191900889,0.191900889,0.191900889,0.222274747,0.315661031,0.013854228,0.099584724,0.177148452,0.022070388,0.848199077,0.690874348,0.690852881,0.217680883,6930000000.0,0.000486735,0.264309081,0.373346746,0.039128739,0.035182729,0.630613964,0.001173638,0.033527829,0.966472171,0.006517053,0.369637181,0.005365848,0.099614051,0.176065153,0.395447354,0.077961019,0.001152445,0.00548295,0.000103371,0.000256453,0.018870968,0.015307786,0.395434296,0.006973497,0.91876282,0.700953746,0.72298694,0.297833889,0.036483421,0.044649956,0.034995757,0.329060839,0.277016813,0.007171796,0.91286361,0.739785192,0.327220967,0.0,0.940112524,0.002303018,0.036208686,0.000385835,0.000380473,0.594146418,0.000424379,0.671576015,0.13947769,0.91286361,0.327220967,0.110933234,0.646305021,0.461610473,0.550715991,0.31492278,0.007402176,0,0.811437993,0.001429228,0.624351514,0.623506636,0.840853113,0.275630047,0.026791683,0.565160906,1,0.112262557,6,0,4963
0.40915517,0.465819887,0.453289791,0.595987258,0.595987258,0.998742962,0.797137127,0.809072229,0.30355643,0.781311588,0.000264345,0.000148732,0.453602073,0.0,0.0,0.169356538,0.169356538,0.169356538,0.200151272,0.315979345,0.012704751,0.082322286,0.158846125,0.021956764,0.846477859,0.688136558,0.688136558,0.217448173,4900000000.0,0.000403962,0.262884739,0.367907306,0.070412261,0.059795106,0.630612252,0.000692146,0.020739487,0.979260513,0.080863243,0.369637181,0.005365848,0.08230332,0.157831234,0.395613479,0.098950525,0.009619267,0.00065751,739000000.0,0.015415155,0.020645161,0.023433162,0.374946292,0.000182258,0.986299504,0.838147479,0.937378722,0.891785847,0.060478763,0.185331036,0.025111822,0.317403389,0.277053067,0.02597035,0.994896945,0.742435717,0.326890607,0.0,0.928625273,0.002018229,0.034279985,0.000342032,0.000310988,0.594138264,0.000874933,0.671533935,0.003458998,0.994896945,0.326890607,0.110933234,0.59234256,0.406470352,0.546156485,0.309469509,0.003993179,0,0.753452174,0.000198951,0.624393329,0.595987198,0.8379129,0.275281164,0.026791157,0.565158396,1,0.171602047,6,0,4967
0.51767172,0.585695595,0.575566144,0.611777339,0.611654824,0.999010107,0.797477306,0.809398764,0.30359196,0.781660922,0.000248503,0.000112058,0.476154769,0.000270027,0.0,0.182798871,0.182798871,0.182798871,0.230121963,0.329631464,0.036420285,0.103574627,0.182797319,0.022108536,0.848023947,0.689479181,0.689479181,0.217603101,7820000000.0,0.00048162,0.264204956,0.397041839,0.018950955,0.011995204,0.630619101,0.002963733,0.072255646,0.927744354,0.005686327,0.369718822,0.005365848,0.103579396,0.181728376,0.402517071,0.212893553,0.001087519,0.005814266,8980000000.0,0.000587042,0.039354839,0.013789052,0.39420185,0.00384385,0.871860414,0.463805483,0.648750969,0.088932889,0.013086546,0.007247111,0.064782552,0.377548651,0.277205908,0.015486916,0.82937975,0.738565956,0.328444815,0.000134505,0.941478858,0.002319326,0.057047154,0.000123508,9020000000.0,0.593978887,4880000000.0,0.671581935,0.221743463,0.82937975,0.328444815,0.111042223,0.665663915,0.467057059,0.653477213,0.317379792,0.015477558,0,0.825801035,0.000628385,0.6238696,0.611772484,0.841875879,0.276928197,0.026793256,0.565168384,1,0.05331452,6,0,4968
